20210315	02-03	06:40:  	12:38:18	18:37:  	07:48:  	13:59:  	20:18:  	06:15:  	19:02:  	05:46:  	19:31:  	05:16:  	20:01:  
20210316	02-04	06:39:  	12:38:01	18:38:  	08:14:  	14:40:  	21:14:  	06:14:  	19:03:  	05:45:  	19:32:  	05:15:  	20:02:  
20210317	02-05	06:38:  	12:37:44	18:38:  	08:41:  	15:22:  	22:11:  	06:12:  	19:04:  	05:43:  	19:33:  	05:14:  	20:03:  
20210318	02-06	06:36:  	12:37:27	18:39:  	09:09:  	16:05:  	23:07:  	06:11:  	19:04:  	05:42:  	19:34:  	05:12:  	20:03:  
20210319	02-07	06:35:  	12:37:09	18:40:  	09:41:  	16:50:  	--:--:  	06:10:  	19:05:  	05:40:  	19:35:  	05:11:  	20:04:  
20210320	02-08	06:33:  	12:36:52	18:41:  	10:17:  	17:37:  	00:04:  	06:08:  	19:06:  	05:39:  	19:35:  	05:09:  	20:05:  
20210321	02-09	06:32:  	12:36:34	18:42:  	10:59:  	18:27:  	01:01:  	06:07:  	19:07:  	05:37:  	19:36:  	05:08:  	20:06:  
20210322	02-10	06:31:  	12:36:16	18:42:  	11:47:  	19:18:  	01:57:  	06:05:  	19:08:  	05:36:  	19:37:  	05:06:  	20:07:  
20210323	02-11	06:29:  	12:35:58	18:43:  	12:41:  	20:12:  	02:50:  	06:04:  	19:08:  	05:35:  	19:38:  	05:05:  	20:08:  
20210324	02-12	06:28:  	12:35:40	18:44:  	13:41:  	21:06:  	03:39:  	06:03:  	19:09:  	05:33:  	19:39:  	05:03:  	20:09:  
20210325	02-13	06:26:  	12:35:22	18:45:  	14:46:  	21:59:  	04:24:  	06:01:  	19:10:  	05:32:  	19:40:  	05:02:  	20:10:  
20210326	02-14	06:25:  	12:35:03	18:46:  	15:54:  	22:52:  	05:04:  	06:00:  	19:11:  	05:30:  	19:41:  	05:00:  	20:11:  
20210327	02-15	06:24:  	12:34:45	18:46:  	17:03:  	23:43:  	05:40:  	05:58:  	19:12:  	05:29:  	19:41:  	04:59:  	20:12:  
20210328	02-16	06:22:  	12:34:27	18:47:  	18:13:  	--:--:  	06:14:  	05:57:  	19:13:  	05:27:  	19:42:  	04:57:  	20:12:  
20210329	02-17	06:21:  	12:34:09	18:48:  	19:24:  	00:35:  	06:47:  	05:56:  	19:13:  	05:26:  	19:43:  	04:56:  	20:13:  
